split,file,json_path_used,json_candidates_tried,nodes_total,pos_vulnerable,neg_non_vulnerable
valid,shard_ea25,Dataset/valid/unified_aug\shard_ea25.json,"[('Dataset/valid/unified_aug\\shard_ea25.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ea25.pt', 0, 'jsonl(0 lines)')]",1340,0,1340
valid,shard_ea2b,Dataset/valid/unified_aug\shard_ea2b.json,"[('Dataset/valid/unified_aug\\shard_ea2b.json', 2, 'single-json')]",2421,2,2419
valid,shard_ea3d,Dataset/valid/unified_aug\shard_ea3d.json,"[('Dataset/valid/unified_aug\\shard_ea3d.json', 4, 'single-json')]",4054,4,4050
valid,shard_ea63,Dataset/valid/unified_aug\shard_ea63.json,"[('Dataset/valid/unified_aug\\shard_ea63.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ea63.pt', 0, 'jsonl(0 lines)')]",961,0,961
valid,shard_ea67,Dataset/valid/unified_aug\shard_ea67.json,"[('Dataset/valid/unified_aug\\shard_ea67.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ea67.pt', 0, 'jsonl(0 lines)')]",2004,0,2004
valid,shard_ea70,Dataset/valid/unified_aug\shard_ea70.json,"[('Dataset/valid/unified_aug\\shard_ea70.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ea70.pt', 0, 'jsonl(0 lines)')]",525,0,525
valid,shard_ea73,Dataset/valid/unified_aug\shard_ea73.json,"[('Dataset/valid/unified_aug\\shard_ea73.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ea73.pt', 0, 'jsonl(0 lines)')]",359,0,359
valid,shard_ea92,Dataset/valid/unified_aug\shard_ea92.json,"[('Dataset/valid/unified_aug\\shard_ea92.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ea92.pt', 0, 'jsonl(0 lines)')]",1038,0,1038
valid,shard_eaa0,Dataset/valid/unified_aug\shard_eaa0.json,"[('Dataset/valid/unified_aug\\shard_eaa0.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eaa0.pt', 0, 'jsonl(0 lines)')]",1961,0,1961
valid,shard_eac8,Dataset/valid/unified_aug\shard_eac8.json,"[('Dataset/valid/unified_aug\\shard_eac8.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eac8.pt', 0, 'jsonl(0 lines)')]",388,0,388
valid,shard_eae4,Dataset/valid/unified_aug\shard_eae4.json,"[('Dataset/valid/unified_aug\\shard_eae4.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eae4.pt', 0, 'jsonl(0 lines)')]",308,0,308
valid,shard_eafc,Dataset/valid/unified_aug\shard_eafc.json,"[('Dataset/valid/unified_aug\\shard_eafc.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eafc.pt', 0, 'jsonl(0 lines)')]",211,0,211
valid,shard_eafe,Dataset/valid/unified_aug\shard_eafe.json,"[('Dataset/valid/unified_aug\\shard_eafe.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eafe.pt', 0, 'jsonl(0 lines)')]",207,0,207
valid,shard_eb17,Dataset/valid/unified_aug\shard_eb17.json,"[('Dataset/valid/unified_aug\\shard_eb17.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eb17.pt', 0, 'jsonl(0 lines)')]",976,0,976
valid,shard_eb41,Dataset/valid/unified_aug\shard_eb41.json,"[('Dataset/valid/unified_aug\\shard_eb41.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eb41.pt', 0, 'jsonl(0 lines)')]",1902,0,1902
valid,shard_eb71,Dataset/valid/unified_aug\shard_eb71.json,"[('Dataset/valid/unified_aug\\shard_eb71.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eb71.pt', 0, 'jsonl(0 lines)')]",125,0,125
valid,shard_eb79,Dataset/valid/unified_aug\shard_eb79.json,"[('Dataset/valid/unified_aug\\shard_eb79.json', 29, 'single-json')]",7379,29,7350
valid,shard_eb7d,Dataset/valid/unified_aug\shard_eb7d.json,"[('Dataset/valid/unified_aug\\shard_eb7d.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eb7d.pt', 0, 'jsonl(0 lines)')]",258,0,258
valid,shard_eba6,Dataset/valid/unified_aug\shard_eba6.json,"[('Dataset/valid/unified_aug\\shard_eba6.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eba6.pt', 0, 'jsonl(0 lines)')]",48,0,48
valid,shard_ebad,Dataset/valid/unified_aug\shard_ebad.json,"[('Dataset/valid/unified_aug\\shard_ebad.json', 30, 'single-json')]",9044,30,9014
valid,shard_ebe4,Dataset/valid/unified_aug\shard_ebe4.json,"[('Dataset/valid/unified_aug\\shard_ebe4.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ebe4.pt', 0, 'jsonl(0 lines)')]",1213,0,1213
valid,shard_ebf1,Dataset/valid/unified_aug\shard_ebf1.json,"[('Dataset/valid/unified_aug\\shard_ebf1.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ebf1.pt', 0, 'jsonl(0 lines)')]",1855,0,1855
valid,shard_ebfa,Dataset/valid/unified_aug\shard_ebfa.json,"[('Dataset/valid/unified_aug\\shard_ebfa.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ebfa.pt', 0, 'jsonl(0 lines)')]",93,0,93
valid,shard_ec02,Dataset/valid/unified_aug\shard_ec02.json,"[('Dataset/valid/unified_aug\\shard_ec02.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ec02.pt', 0, 'jsonl(0 lines)')]",2640,0,2640
valid,shard_ec41,Dataset/valid/unified_aug\shard_ec41.json,"[('Dataset/valid/unified_aug\\shard_ec41.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ec41.pt', 0, 'jsonl(0 lines)')]",2352,0,2352
valid,shard_ec4e,Dataset/valid/unified_aug\shard_ec4e.json,"[('Dataset/valid/unified_aug\\shard_ec4e.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ec4e.pt', 0, 'jsonl(0 lines)')]",76,0,76
valid,shard_ec65,Dataset/valid/unified_aug\shard_ec65.json,"[('Dataset/valid/unified_aug\\shard_ec65.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ec65.pt', 0, 'jsonl(0 lines)')]",1274,0,1274
valid,shard_ec66,Dataset/valid/unified_aug\shard_ec66.json,"[('Dataset/valid/unified_aug\\shard_ec66.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ec66.pt', 0, 'jsonl(0 lines)')]",1593,0,1593
valid,shard_ec78,Dataset/valid/unified_aug\shard_ec78.json,"[('Dataset/valid/unified_aug\\shard_ec78.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ec78.pt', 0, 'jsonl(0 lines)')]",319,0,319
valid,shard_ec80,Dataset/valid/unified_aug\shard_ec80.json,"[('Dataset/valid/unified_aug\\shard_ec80.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ec80.pt', 0, 'jsonl(0 lines)')]",376,0,376
valid,shard_ec9c,Dataset/valid/unified_aug\shard_ec9c.json,"[('Dataset/valid/unified_aug\\shard_ec9c.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ec9c.pt', 0, 'jsonl(0 lines)')]",952,0,952
valid,shard_ecaa,Dataset/valid/unified_aug\shard_ecaa.json,"[('Dataset/valid/unified_aug\\shard_ecaa.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ecaa.pt', 0, 'jsonl(0 lines)')]",701,0,701
valid,shard_ecac,Dataset/valid/unified_aug\shard_ecac.json,"[('Dataset/valid/unified_aug\\shard_ecac.json', 7, 'single-json')]",1029,7,1022
valid,shard_ecb3,Dataset/valid/unified_aug\shard_ecb3.json,"[('Dataset/valid/unified_aug\\shard_ecb3.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ecb3.pt', 0, 'jsonl(0 lines)')]",3695,0,3695
valid,shard_ecb7,Dataset/valid/unified_aug\shard_ecb7.json,"[('Dataset/valid/unified_aug\\shard_ecb7.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ecb7.pt', 0, 'jsonl(0 lines)')]",54,0,54
valid,shard_ecc4,Dataset/valid/unified_aug\shard_ecc4.json,"[('Dataset/valid/unified_aug\\shard_ecc4.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ecc4.pt', 0, 'jsonl(0 lines)')]",4437,0,4437
valid,shard_ecd7,Dataset/valid/unified_aug\shard_ecd7.json,"[('Dataset/valid/unified_aug\\shard_ecd7.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ecd7.pt', 0, 'jsonl(0 lines)')]",2214,0,2214
valid,shard_ecf9,Dataset/valid/unified_aug\shard_ecf9.json,"[('Dataset/valid/unified_aug\\shard_ecf9.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ecf9.pt', 0, 'jsonl(0 lines)')]",2074,0,2074
valid,shard_ecff,Dataset/valid/unified_aug\shard_ecff.json,"[('Dataset/valid/unified_aug\\shard_ecff.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ecff.pt', 0, 'jsonl(0 lines)')]",475,0,475
valid,shard_ed18,Dataset/valid/unified_aug\shard_ed18.json,"[('Dataset/valid/unified_aug\\shard_ed18.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ed18.pt', 0, 'jsonl(0 lines)')]",1228,0,1228
valid,shard_ed22,Dataset/valid/unified_aug\shard_ed22.json,"[('Dataset/valid/unified_aug\\shard_ed22.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ed22.pt', 0, 'jsonl(0 lines)')]",4542,0,4542
valid,shard_ed28,Dataset/valid/unified_aug\shard_ed28.json,"[('Dataset/valid/unified_aug\\shard_ed28.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ed28.pt', 0, 'jsonl(0 lines)')]",1518,0,1518
valid,shard_ed34,Dataset/valid/unified_aug\shard_ed34.json,"[('Dataset/valid/unified_aug\\shard_ed34.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ed34.pt', 0, 'jsonl(0 lines)')]",659,0,659
valid,shard_ed53,Dataset/valid/unified_aug\shard_ed53.json,"[('Dataset/valid/unified_aug\\shard_ed53.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ed53.pt', 0, 'jsonl(0 lines)')]",1292,0,1292
valid,shard_ed6f,Dataset/valid/unified_aug\shard_ed6f.json,"[('Dataset/valid/unified_aug\\shard_ed6f.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ed6f.pt', 0, 'jsonl(0 lines)')]",818,0,818
valid,shard_ed8c,Dataset/valid/unified_aug\shard_ed8c.json,"[('Dataset/valid/unified_aug\\shard_ed8c.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ed8c.pt', 0, 'jsonl(0 lines)')]",291,0,291
valid,shard_ed9b,Dataset/valid/unified_aug\shard_ed9b.json,"[('Dataset/valid/unified_aug\\shard_ed9b.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ed9b.pt', 0, 'jsonl(0 lines)')]",1122,0,1122
valid,shard_eda9,Dataset/valid/unified_aug\shard_eda9.json,"[('Dataset/valid/unified_aug\\shard_eda9.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eda9.pt', 0, 'jsonl(0 lines)')]",240,0,240
valid,shard_edb5,Dataset/valid/unified_aug\shard_edb5.json,"[('Dataset/valid/unified_aug\\shard_edb5.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_edb5.pt', 0, 'jsonl(0 lines)')]",527,0,527
valid,shard_edbd,Dataset/valid/unified_aug\shard_edbd.json,"[('Dataset/valid/unified_aug\\shard_edbd.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_edbd.pt', 0, 'jsonl(0 lines)')]",1738,0,1738
valid,shard_edfe,Dataset/valid/unified_aug\shard_edfe.json,"[('Dataset/valid/unified_aug\\shard_edfe.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_edfe.pt', 0, 'jsonl(0 lines)')]",858,0,858
valid,shard_ee0d,Dataset/valid/unified_aug\shard_ee0d.json,"[('Dataset/valid/unified_aug\\shard_ee0d.json', 5, 'single-json')]",682,5,677
valid,shard_ee1f,Dataset/valid/unified_aug\shard_ee1f.json,"[('Dataset/valid/unified_aug\\shard_ee1f.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ee1f.pt', 0, 'jsonl(0 lines)')]",238,0,238
valid,shard_ee30,Dataset/valid/unified_aug\shard_ee30.json,"[('Dataset/valid/unified_aug\\shard_ee30.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ee30.pt', 0, 'jsonl(0 lines)')]",1386,0,1386
valid,shard_ee58,Dataset/valid/unified_aug\shard_ee58.json,"[('Dataset/valid/unified_aug\\shard_ee58.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ee58.pt', 0, 'jsonl(0 lines)')]",837,0,837
valid,shard_ee73,Dataset/valid/unified_aug\shard_ee73.json,"[('Dataset/valid/unified_aug\\shard_ee73.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ee73.pt', 0, 'jsonl(0 lines)')]",1162,0,1162
valid,shard_ee84,Dataset/valid/unified_aug\shard_ee84.json,"[('Dataset/valid/unified_aug\\shard_ee84.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ee84.pt', 0, 'jsonl(0 lines)')]",953,0,953
valid,shard_ee91,Dataset/valid/unified_aug\shard_ee91.json,"[('Dataset/valid/unified_aug\\shard_ee91.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ee91.pt', 0, 'jsonl(0 lines)')]",2068,0,2068
valid,shard_eeaf,Dataset/valid/unified_aug\shard_eeaf.json,"[('Dataset/valid/unified_aug\\shard_eeaf.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eeaf.pt', 0, 'jsonl(0 lines)')]",1537,0,1537
valid,shard_eec0,Dataset/valid/unified_aug\shard_eec0.json,"[('Dataset/valid/unified_aug\\shard_eec0.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eec0.pt', 0, 'jsonl(0 lines)')]",1824,0,1824
valid,shard_eecf,Dataset/valid/unified_aug\shard_eecf.json,"[('Dataset/valid/unified_aug\\shard_eecf.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eecf.pt', 0, 'jsonl(0 lines)')]",600,0,600
valid,shard_eedd,Dataset/valid/unified_aug\shard_eedd.json,"[('Dataset/valid/unified_aug\\shard_eedd.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eedd.pt', 0, 'jsonl(0 lines)')]",5658,0,5658
valid,shard_eee5,Dataset/valid/unified_aug\shard_eee5.json,"[('Dataset/valid/unified_aug\\shard_eee5.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eee5.pt', 0, 'jsonl(0 lines)')]",1022,0,1022
valid,shard_eeeb,Dataset/valid/unified_aug\shard_eeeb.json,"[('Dataset/valid/unified_aug\\shard_eeeb.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eeeb.pt', 0, 'jsonl(0 lines)')]",72,0,72
valid,shard_ef01,Dataset/valid/unified_aug\shard_ef01.json,"[('Dataset/valid/unified_aug\\shard_ef01.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ef01.pt', 0, 'jsonl(0 lines)')]",3238,0,3238
valid,shard_ef08,Dataset/valid/unified_aug\shard_ef08.json,"[('Dataset/valid/unified_aug\\shard_ef08.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ef08.pt', 0, 'jsonl(0 lines)')]",313,0,313
valid,shard_ef33,Dataset/valid/unified_aug\shard_ef33.json,"[('Dataset/valid/unified_aug\\shard_ef33.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ef33.pt', 0, 'jsonl(0 lines)')]",323,0,323
valid,shard_ef4a,Dataset/valid/unified_aug\shard_ef4a.json,"[('Dataset/valid/unified_aug\\shard_ef4a.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ef4a.pt', 0, 'jsonl(0 lines)')]",202,0,202
valid,shard_ef59,Dataset/valid/unified_aug\shard_ef59.json,"[('Dataset/valid/unified_aug\\shard_ef59.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ef59.pt', 0, 'jsonl(0 lines)')]",208,0,208
valid,shard_ef85,Dataset/valid/unified_aug\shard_ef85.json,"[('Dataset/valid/unified_aug\\shard_ef85.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ef85.pt', 0, 'jsonl(0 lines)')]",4405,0,4405
valid,shard_ef87,Dataset/valid/unified_aug\shard_ef87.json,"[('Dataset/valid/unified_aug\\shard_ef87.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_ef87.pt', 0, 'jsonl(0 lines)')]",956,0,956
valid,shard_efbe,Dataset/valid/unified_aug\shard_efbe.json,"[('Dataset/valid/unified_aug\\shard_efbe.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_efbe.pt', 0, 'jsonl(0 lines)')]",1981,0,1981
valid,shard_eff3,Dataset/valid/unified_aug\shard_eff3.json,"[('Dataset/valid/unified_aug\\shard_eff3.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_eff3.pt', 0, 'jsonl(0 lines)')]",397,0,397
valid,shard_f001,Dataset/valid/unified_aug\shard_f001.json,"[('Dataset/valid/unified_aug\\shard_f001.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f001.pt', 0, 'jsonl(0 lines)')]",301,0,301
valid,shard_f004,Dataset/valid/unified_aug\shard_f004.json,"[('Dataset/valid/unified_aug\\shard_f004.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f004.pt', 0, 'jsonl(0 lines)')]",1862,0,1862
valid,shard_f008,Dataset/valid/unified_aug\shard_f008.json,"[('Dataset/valid/unified_aug\\shard_f008.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f008.pt', 0, 'jsonl(0 lines)')]",1820,0,1820
valid,shard_f010,Dataset/valid/unified_aug\shard_f010.json,"[('Dataset/valid/unified_aug\\shard_f010.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f010.pt', 0, 'jsonl(0 lines)')]",409,0,409
valid,shard_f015,Dataset/valid/unified_aug\shard_f015.json,"[('Dataset/valid/unified_aug\\shard_f015.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f015.pt', 0, 'jsonl(0 lines)')]",1599,0,1599
valid,shard_f023,Dataset/valid/unified_aug\shard_f023.json,"[('Dataset/valid/unified_aug\\shard_f023.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f023.pt', 0, 'jsonl(0 lines)')]",4145,0,4145
valid,shard_f043,Dataset/valid/unified_aug\shard_f043.json,"[('Dataset/valid/unified_aug\\shard_f043.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f043.pt', 0, 'jsonl(0 lines)')]",903,0,903
valid,shard_f062,Dataset/valid/unified_aug\shard_f062.json,"[('Dataset/valid/unified_aug\\shard_f062.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f062.pt', 0, 'jsonl(0 lines)')]",889,0,889
valid,shard_f094,Dataset/valid/unified_aug\shard_f094.json,"[('Dataset/valid/unified_aug\\shard_f094.json', 31, 'single-json')]",317,31,286
valid,shard_f099,Dataset/valid/unified_aug\shard_f099.json,"[('Dataset/valid/unified_aug\\shard_f099.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f099.pt', 0, 'jsonl(0 lines)')]",53,0,53
valid,shard_f0c0,Dataset/valid/unified_aug\shard_f0c0.json,"[('Dataset/valid/unified_aug\\shard_f0c0.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f0c0.pt', 0, 'jsonl(0 lines)')]",150,0,150
valid,shard_f0c5,Dataset/valid/unified_aug\shard_f0c5.json,"[('Dataset/valid/unified_aug\\shard_f0c5.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f0c5.pt', 0, 'jsonl(0 lines)')]",1370,0,1370
valid,shard_f0d1,Dataset/valid/unified_aug\shard_f0d1.json,"[('Dataset/valid/unified_aug\\shard_f0d1.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f0d1.pt', 0, 'jsonl(0 lines)')]",1471,0,1471
valid,shard_f0fe,Dataset/valid/unified_aug\shard_f0fe.json,"[('Dataset/valid/unified_aug\\shard_f0fe.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f0fe.pt', 0, 'jsonl(0 lines)')]",220,0,220
valid,shard_f105,Dataset/valid/unified_aug\shard_f105.json,"[('Dataset/valid/unified_aug\\shard_f105.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f105.pt', 0, 'jsonl(0 lines)')]",525,0,525
valid,shard_f106,Dataset/valid/unified_aug\shard_f106.json,"[('Dataset/valid/unified_aug\\shard_f106.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f106.pt', 0, 'jsonl(0 lines)')]",251,0,251
valid,shard_f139,Dataset/valid/unified_aug\shard_f139.json,"[('Dataset/valid/unified_aug\\shard_f139.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f139.pt', 0, 'jsonl(0 lines)')]",222,0,222
valid,shard_f151,Dataset/valid/unified_aug\shard_f151.json,"[('Dataset/valid/unified_aug\\shard_f151.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f151.pt', 0, 'jsonl(0 lines)')]",2328,0,2328
valid,shard_f173,Dataset/valid/unified_aug\shard_f173.json,"[('Dataset/valid/unified_aug\\shard_f173.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f173.pt', 0, 'jsonl(0 lines)')]",709,0,709
valid,shard_f181,Dataset/valid/unified_aug\shard_f181.json,"[('Dataset/valid/unified_aug\\shard_f181.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f181.pt', 0, 'jsonl(0 lines)')]",1347,0,1347
valid,shard_f18d,Dataset/valid/unified_aug\shard_f18d.json,"[('Dataset/valid/unified_aug\\shard_f18d.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f18d.pt', 0, 'jsonl(0 lines)')]",1230,0,1230
valid,shard_f192,Dataset/valid/unified_aug\shard_f192.json,"[('Dataset/valid/unified_aug\\shard_f192.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f192.pt', 0, 'jsonl(0 lines)')]",306,0,306
valid,shard_f199,Dataset/valid/unified_aug\shard_f199.json,"[('Dataset/valid/unified_aug\\shard_f199.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f199.pt', 0, 'jsonl(0 lines)')]",797,0,797
valid,shard_f1ae,Dataset/valid/unified_aug\shard_f1ae.json,"[('Dataset/valid/unified_aug\\shard_f1ae.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f1ae.pt', 0, 'jsonl(0 lines)')]",835,0,835
valid,shard_f1cd,Dataset/valid/unified_aug\shard_f1cd.json,"[('Dataset/valid/unified_aug\\shard_f1cd.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f1cd.pt', 0, 'jsonl(0 lines)')]",711,0,711
valid,shard_f1e2,Dataset/valid/unified_aug\shard_f1e2.json,"[('Dataset/valid/unified_aug\\shard_f1e2.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f1e2.pt', 0, 'jsonl(0 lines)')]",103,0,103
valid,shard_f225,Dataset/valid/unified_aug\shard_f225.json,"[('Dataset/valid/unified_aug\\shard_f225.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f225.pt', 0, 'jsonl(0 lines)')]",465,0,465
valid,shard_f227,Dataset/valid/unified_aug\shard_f227.json,"[('Dataset/valid/unified_aug\\shard_f227.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f227.pt', 0, 'jsonl(0 lines)')]",1339,0,1339
valid,shard_f237,Dataset/valid/unified_aug\shard_f237.json,"[('Dataset/valid/unified_aug\\shard_f237.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f237.pt', 0, 'jsonl(0 lines)')]",444,0,444
valid,shard_f249,Dataset/valid/unified_aug\shard_f249.json,"[('Dataset/valid/unified_aug\\shard_f249.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f249.pt', 0, 'jsonl(0 lines)')]",1766,0,1766
valid,shard_f26f,Dataset/valid/unified_aug\shard_f26f.json,"[('Dataset/valid/unified_aug\\shard_f26f.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f26f.pt', 0, 'jsonl(0 lines)')]",1051,0,1051
valid,shard_f28e,Dataset/valid/unified_aug\shard_f28e.json,"[('Dataset/valid/unified_aug\\shard_f28e.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f28e.pt', 0, 'jsonl(0 lines)')]",2045,0,2045
valid,shard_f2a3,Dataset/valid/unified_aug\shard_f2a3.json,"[('Dataset/valid/unified_aug\\shard_f2a3.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f2a3.pt', 0, 'jsonl(0 lines)')]",623,0,623
valid,shard_f2cd,Dataset/valid/unified_aug\shard_f2cd.json,"[('Dataset/valid/unified_aug\\shard_f2cd.json', 0, 'single-json'), ('Dataset/valid/unified_aug\\shard_f2cd.pt', 0, 'jsonl(0 lines)')]",372,0,372
